Exercise,NOSE_x,NOSE_y,NOSE_visi,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_visi,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_visi,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_visi,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_visi,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_visi,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_visi,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_visi,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_visi,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_visi,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_visi,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_visi,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_visi,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_visi,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_visi,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_visi,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_visi,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_visi,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_visi,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_visi,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_visi,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_visi,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_visi,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_visi,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_visi,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_visi,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_visi,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_visi,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_visi,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_visi,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_visi,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_visi,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_visi
Biceps-Pullup,0.530151486,0.297194272,0.997313619,0.527037263,0.269925505,0.996905625,0.526928365,0.268474638,0.99689436,0.526829958,0.267171472,0.997381508,0.520713627,0.267808735,0.997818172,0.515999436,0.265148818,0.997820497,0.510950446,0.262840927,0.99803704,0.503273666,0.265111595,0.99745506,0.481642306,0.264544696,0.998473048,0.520700812,0.317654341,0.997823477,0.513150394,0.314109057,0.998105705,0.469401032,0.418951571,0.99701798,0.439211994,0.377764612,0.999483824,0.526568055,0.656218886,0.557156503,0.459730566,0.569697261,0.993404686,0.568266034,0.552814662,0.685975552,0.602113366,0.440070689,0.990173638,0.57455647,0.543551803,0.638163865,0.627641976,0.396755844,0.981842875,0.575049281,0.515441835,0.64520371,0.617235839,0.378317893,0.980967939,0.568604112,0.516935587,0.637237072,0.60875839,0.394025862,0.971464992,0.46625337,0.903571963,0.884124875,0.42284736,0.901389062,0.929536045,0.465610117,1.219835401,0.303692549,0.403020918,1.240742326,0.637121856,0.457494408,1.507653117,0.085400134,0.382702887,1.575820208,0.34488073,0.443795204,1.552101016,0.118990205,0.356747538,1.635151505,0.412695497,0.501651049,1.570057988,0.120935708,0.446059763,1.628696203,0.272754401
Biceps-Pullup,0.529871464,0.298355252,0.997320831,0.526954174,0.270747274,0.996961355,0.52681601,0.269129097,0.996966839,0.526684403,0.267677575,0.997460067,0.520678639,0.268771648,0.997816563,0.515991628,0.266045332,0.997801542,0.510968089,0.263694614,0.998003781,0.503148258,0.265195638,0.997558296,0.481662452,0.264980406,0.998423755,0.520413756,0.317805946,0.997865856,0.51295799,0.31437698,0.998063266,0.47295323,0.429257572,0.997176826,0.439209163,0.377994806,0.999456167,0.524092793,0.652825058,0.577918887,0.461898029,0.569031775,0.993610799,0.572977006,0.558218539,0.710156262,0.604606271,0.465305895,0.99090308,0.578936696,0.549227417,0.662291646,0.629206419,0.423815519,0.982979119,0.580259621,0.5277946,0.66884315,0.621000648,0.403457582,0.982107878,0.573680639,0.524112999,0.660279691,0.61134845,0.418392867,0.973168552,0.471988022,0.902182162,0.885996222,0.421130002,0.89823097,0.930181205,0.469666541,1.212543845,0.304828972,0.402179897,1.231983185,0.639021575,0.462579727,1.500211835,0.083774909,0.384643495,1.568614483,0.341278523,0.449624121,1.541980982,0.115536287,0.360944211,1.624937773,0.404195309,0.506695867,1.570160151,0.120649531,0.446239322,1.63162291,0.268838167
Biceps-Pullup,0.53017658,0.297715843,0.997391403,0.527076304,0.269949168,0.997035682,0.526893497,0.26836285,0.997049332,0.526731133,0.266944915,0.997537732,0.520983756,0.268216908,0.997854948,0.516369104,0.265623152,0.997824967,0.511414051,0.263382345,0.998017251,0.503322721,0.264842093,0.997658253,0.481950432,0.264731377,0.998421073,0.520817637,0.316583604,0.997933328,0.513696432,0.313409179,0.998092771,0.474766016,0.428840786,0.997295856,0.439216614,0.376118839,0.99946034,0.52292943,0.652639091,0.585618496,0.465332448,0.568494737,0.993672013,0.585723281,0.571343362,0.724131346,0.612207055,0.476757497,0.991310716,0.587900758,0.567605555,0.674766302,0.638542771,0.436488509,0.983475566,0.585172653,0.547168434,0.681034923,0.629251122,0.413410604,0.982545972,0.581498742,0.54301548,0.671382725,0.618209243,0.429445416,0.97386688,0.473970354,0.901699603,0.880845606,0.423932135,0.898348391,0.928883195,0.469494641,1.207445264,0.302366704,0.402659893,1.230450869,0.645175874,0.465943664,1.486480951,0.084215134,0.386624396,1.569142699,0.347068667,0.453953356,1.528023124,0.116373613,0.362894803,1.625012875,0.408221662,0.515982091,1.55713284,0.123288445,0.448960066,1.634471893,0.272506654
Biceps-Pullup,0.530534923,0.296641439,0.997508943,0.527302742,0.269156039,0.997167826,0.527146935,0.267710656,0.997195899,0.526997566,0.266399503,0.997664571,0.521157384,0.267399609,0.997943103,0.516551375,0.264913201,0.99791044,0.511629939,0.262744159,0.998081148,0.503823936,0.264781773,0.997787237,0.482541323,0.264394432,0.998456717,0.521731675,0.315600783,0.998024642,0.514386058,0.312535077,0.998150706,0.475854456,0.428147227,0.99737525,0.439289421,0.37486124,0.999452055,0.521809042,0.652929842,0.590599775,0.467521429,0.568267763,0.993889749,0.592705727,0.59708184,0.734669209,0.630630136,0.482329309,0.99175483,0.592051685,0.601078629,0.684484661,0.66061306,0.444043487,0.984096169,0.587010205,0.584344208,0.691210747,0.653618932,0.42069453,0.983164012,0.587096512,0.57639128,0.681012154,0.643085063,0.436154991,0.974795997,0.481382132,0.900384307,0.875775635,0.42504701,0.898285151,0.925492465,0.47103253,1.201086283,0.301552206,0.401641905,1.223226547,0.655442178,0.472074121,1.487143159,0.085422732,0.386146843,1.568102121,0.360267907,0.460508585,1.529281497,0.116432518,0.361699879,1.624089837,0.416619062,0.525133729,1.560531139,0.127782121,0.449370384,1.636563182,0.281294465
Biceps-Pullup,0.530507922,0.295629144,0.99763149,0.527304292,0.268284023,0.997303605,0.52715373,0.267000616,0.9973436,0.527032018,0.265831977,0.99778831,0.521098554,0.266439021,0.998032391,0.51649195,0.26404056,0.997998536,0.511566103,0.261940449,0.998147368,0.504244924,0.264729589,0.9979164,0.482561886,0.263993293,0.998500288,0.521869659,0.314853966,0.998124003,0.514384508,0.311893672,0.998221874,0.476237774,0.426091671,0.997481287,0.439568281,0.373601764,0.999448121,0.520987809,0.652834356,0.59696573,0.469356209,0.567998886,0.994036078,0.595091462,0.607156634,0.743406296,0.637788475,0.485640258,0.992012799,0.593172252,0.614882112,0.691972077,0.668952048,0.448505938,0.984317958,0.587448895,0.598144174,0.69919908,0.66245091,0.425030589,0.983365119,0.589163423,0.589797556,0.68794471,0.652180731,0.440135866,0.975144863,0.483996242,0.89963907,0.869331896,0.425921977,0.898195088,0.921146512,0.473104328,1.199156523,0.304774284,0.401289076,1.221041441,0.665479183,0.47719726,1.487788439,0.089031525,0.385827363,1.567534804,0.375570267,0.465848058,1.530219316,0.11941456,0.36093232,1.623691559,0.428142011,0.530460238,1.562838435,0.134285897,0.449405134,1.637907028,0.292825818
Biceps-Pullup,0.530135751,0.295908481,0.997817695,0.527209401,0.26845482,0.997521043,0.52707082,0.267207116,0.997557998,0.526938796,0.266073823,0.997968078,0.521038413,0.266522706,0.998188794,0.516466737,0.264117271,0.998151422,0.511556745,0.262009591,0.998284996,0.504241347,0.265121132,0.998092353,0.482483238,0.264071107,0.998611033,0.521788836,0.315609992,0.998275697,0.514322639,0.312681675,0.998357952,0.470941454,0.42401436,0.997702777,0.440145195,0.372466534,0.999485612,0.527428687,0.653642714,0.623952329,0.464684874,0.570871413,0.994251788,0.617530406,0.619221926,0.765913367,0.644658923,0.516417563,0.992540002,0.626746953,0.618163288,0.717502534,0.684123397,0.496768028,0.98520565,0.634491742,0.600631654,0.724057674,0.682772517,0.465165257,0.984266222,0.62421298,0.600629866,0.713302433,0.671810508,0.472807616,0.97652775,0.478538454,0.895619631,0.878170907,0.425846517,0.897046149,0.926354468,0.472721875,1.200818181,0.300327063,0.404906839,1.228105426,0.671054542,0.476507425,1.489197969,0.085561,0.391835272,1.575203061,0.37288937,0.465168774,1.531672955,0.113639705,0.367737472,1.630532026,0.418520659,0.529381216,1.563275218,0.133017659,0.45496884,1.64421916,0.288696021
Biceps-Pullup,0.529751718,0.295950413,0.997790873,0.526877522,0.268474162,0.997546852,0.526658118,0.267221451,0.997598588,0.526368856,0.266087323,0.998013735,0.520891249,0.266567141,0.998180568,0.516402841,0.264188945,0.99811995,0.511539936,0.262114704,0.998233318,0.502943933,0.265177488,0.998132348,0.482272714,0.264250368,0.998581409,0.521474838,0.31567052,0.998269916,0.514212906,0.312805951,0.998297572,0.470924556,0.423958808,0.997837663,0.439965397,0.372234613,0.999452174,0.528686464,0.655619085,0.634153485,0.462540388,0.57232976,0.994180799,0.624336362,0.628894389,0.778870404,0.653146386,0.538252234,0.992637217,0.64454776,0.622046411,0.730947495,0.697166622,0.517339289,0.985085428,0.647296548,0.602739751,0.737979352,0.695248544,0.485971153,0.984118164,0.640397847,0.60793221,0.726911604,0.68532443,0.492140681,0.976394475,0.478292316,0.892125905,0.880671382,0.41771856,0.89238888,0.925983965,0.473626852,1.201364517,0.307172656,0.397302717,1.227889895,0.670416951,0.476109445,1.490206599,0.08561638,0.387323976,1.567763805,0.366147459,0.464544952,1.532259822,0.112697251,0.365373552,1.618582606,0.406289071,0.520340621,1.568632126,0.129567772,0.444468111,1.643606424,0.280699462
Biceps-Pullup,0.528812766,0.29603985,0.997842968,0.526417851,0.268597543,0.997616887,0.526217878,0.267323345,0.997677326,0.525898397,0.266157866,0.998081505,0.52033937,0.266632587,0.998221517,0.515858471,0.264230758,0.998149753,0.510932863,0.262135237,0.99824661,0.502449453,0.265243948,0.998196304,0.4814592,0.264263809,0.998593152,0.520752549,0.315729409,0.99830687,0.513387382,0.312835068,0.998307884,0.469764411,0.42301178,0.997965634,0.4403072,0.370433301,0.999454319,0.522628605,0.655038059,0.642944336,0.460379213,0.572610319,0.993947744,0.632865071,0.63930583,0.788947999,0.652061403,0.555706918,0.992334664,0.658144772,0.629675984,0.741213977,0.697561204,0.538314402,0.984259963,0.668578207,0.615348637,0.748690605,0.697745383,0.503722429,0.983223438,0.654806554,0.618598044,0.737051308,0.687293172,0.510189116,0.975332797,0.478184134,0.889442563,0.879597723,0.418247521,0.88615042,0.924220622,0.470518976,1.201166034,0.306025982,0.397479504,1.222274065,0.667345285,0.470627069,1.486232758,0.086103074,0.387035072,1.560741663,0.363988668,0.459339529,1.527259707,0.113289051,0.365271389,1.611959338,0.403630286,0.512550771,1.564306498,0.128792495,0.443234503,1.637662053,0.279186338
Biceps-Pullup,0.528300524,0.295759499,0.997967184,0.525707841,0.268031389,0.99778676,0.525529265,0.266801029,0.997842252,0.525185943,0.265649647,0.998217165,0.519369006,0.265912175,0.998344481,0.514734864,0.26350221,0.998276532,0.509483933,0.261369497,0.998363972,0.501416922,0.265100479,0.998320162,0.478785276,0.263973504,0.998693407,0.520204544,0.315731615,0.998415947,0.512714624,0.312833995,0.998415709,0.470702708,0.423279434,0.998090386,0.439407438,0.370585144,0.999485672,0.514615536,0.673225701,0.659380615,0.459370464,0.578835726,0.994236112,0.638681114,0.686248422,0.799240351,0.650878072,0.603487611,0.99266547,0.665680587,0.694130003,0.751533449,0.694769561,0.60223794,0.984804034,0.678806186,0.678067625,0.759092152,0.701870382,0.561688662,0.98381412,0.662716746,0.676525116,0.748104751,0.68977493,0.567273498,0.976223707,0.478096813,0.891931653,0.887473702,0.424105018,0.886717796,0.928763211,0.483253777,1.223811507,0.30674082,0.400777817,1.234188437,0.66545552,0.482840627,1.528336763,0.084900834,0.392056495,1.58077538,0.359780282,0.471933603,1.570698857,0.10941761,0.371514708,1.632827282,0.389982402,0.521314144,1.608757019,0.130175948,0.443632931,1.657505631,0.278164625
Biceps-Pullup,0.528297186,0.297659844,0.997998536,0.52561754,0.269337833,0.997875869,0.525434136,0.267951667,0.997928083,0.525069773,0.266636312,0.998292208,0.519261718,0.26716581,0.998406768,0.514625967,0.264580011,0.998341084,0.509388268,0.262311846,0.998424888,0.501380026,0.266172051,0.998372078,0.478845447,0.264970154,0.998751402,0.520161211,0.317718983,0.99844867,0.512705207,0.315266788,0.99844569,0.471757889,0.427866936,0.998152316,0.438226879,0.371730477,0.999502301,0.510292888,0.69043237,0.668277502,0.456003755,0.587560534,0.994417608,0.644055903,0.734551787,0.805503726,0.648778856,0.638999939,0.992932916,0.673164189,0.741135657,0.758151948,0.691996038,0.647610128,0.985291779,0.681301713,0.725866079,0.766477168,0.700566649,0.612424314,0.984354198,0.671616077,0.722007453,0.756115556,0.687500775,0.616544366,0.976926148,0.477961302,0.903351367,0.894181728,0.424147427,0.891936481,0.932646155,0.483305931,1.237625837,0.304766566,0.397544473,1.244071603,0.65241909,0.482695818,1.538520813,0.083280802,0.391729653,1.589356661,0.349684536,0.472269624,1.57864058,0.10721273,0.371341765,1.640627503,0.374966264,0.520346522,1.622990251,0.128464177,0.440596998,1.667548656,0.273454309
Biceps-Pullup,0.526961267,0.297556669,0.998021841,0.524455249,0.269123822,0.997960448,0.52455318,0.267799169,0.998009622,0.524431646,0.266539812,0.998360157,0.517433524,0.266927749,0.99845928,0.512608945,0.264403552,0.998395801,0.507035673,0.262192786,0.99847132,0.501322567,0.266230524,0.998420656,0.476682335,0.264981449,0.998809159,0.519220233,0.317719102,0.998494387,0.511152446,0.315269053,0.998491704,0.474698365,0.428407997,0.998245478,0.437883526,0.371884465,0.999513209,0.51144439,0.687298357,0.683928192,0.456098795,0.592787206,0.994598329,0.649807096,0.745476127,0.814525247,0.649720907,0.651635766,0.992953122,0.677508891,0.751851857,0.767368376,0.697605312,0.660131216,0.985216856,0.684039474,0.74025476,0.776138604,0.706980467,0.626265645,0.984366894,0.676443458,0.736245751,0.766569138,0.692739367,0.630690992,0.976954997,0.480380684,0.904700994,0.901626468,0.419892639,0.894338608,0.93668437,0.483888477,1.2377069,0.301327735,0.386682957,1.243709564,0.628837645,0.482177436,1.540356874,0.080973141,0.380845308,1.588594079,0.335071385,0.471375048,1.579682946,0.103392482,0.365054846,1.639124036,0.355050117,0.510062635,1.628607035,0.12619254,0.419041693,1.665681839,0.265040398
Biceps-Pullup,0.526188016,0.29741922,0.998044372,0.523767292,0.268873811,0.998041511,0.524007201,0.267600268,0.998087049,0.524017334,0.266392112,0.998425364,0.516492426,0.266669959,0.99851048,0.511634767,0.264199048,0.998447835,0.505990744,0.262040675,0.998516619,0.501279414,0.266239673,0.998468757,0.475798219,0.264979392,0.998863161,0.518653572,0.317685336,0.998538971,0.510349154,0.315256804,0.998535872,0.476108462,0.428343982,0.998335063,0.437634856,0.371910751,0.999524772,0.512385011,0.685950398,0.699159622,0.456119061,0.594808817,0.994770467,0.651512265,0.747398794,0.823145688,0.649773061,0.6536991,0.993016601,0.678596854,0.753416479,0.776210427,0.699272096,0.661889493,0.985248804,0.684911013,0.74176079,0.785326958,0.70856756,0.628152788,0.984475613,0.677743077,0.737996459,0.77649945,0.694039166,0.632636428,0.977121294,0.481862396,0.905314863,0.908561468,0.417769969,0.895643175,0.940519452,0.484409481,1.23766005,0.298253775,0.382542074,1.243339777,0.606319964,0.48148942,1.541312575,0.078672834,0.376785338,1.588111877,0.3204059,0.470552117,1.580253839,0.099712014,0.362496793,1.637632847,0.335735619,0.506023645,1.630577564,0.123869456,0.412921011,1.664476752,0.256143808
Biceps-Pullup,0.52616787,0.297436833,0.998134673,0.52360481,0.26886645,0.998141885,0.523855507,0.267603457,0.998191297,0.523873985,0.266396075,0.998503983,0.516305327,0.266625196,0.998582304,0.511463284,0.264161259,0.998532236,0.505847156,0.262011737,0.998591602,0.501303554,0.2665793,0.998541832,0.475862414,0.265117496,0.99893862,0.518685699,0.318048,0.998611152,0.510399997,0.315744072,0.99861294,0.479576677,0.431337088,0.998399019,0.437747896,0.37378338,0.999545932,0.516419828,0.691362143,0.702860415,0.456279099,0.601792574,0.994793534,0.649553597,0.781204879,0.819491148,0.649085641,0.692202508,0.992376029,0.676692128,0.80328846,0.771623731,0.697625041,0.725369751,0.983986318,0.684229434,0.791264772,0.782120407,0.706439137,0.684004903,0.983306646,0.674192011,0.783844829,0.773613989,0.691825986,0.680657089,0.975364029,0.484475285,0.910640001,0.91299367,0.427962393,0.900000155,0.943026185,0.484969288,1.238289952,0.30136621,0.383433938,1.245922804,0.604223669,0.482250929,1.540005088,0.081603527,0.377693057,1.58893168,0.32659936,0.471919239,1.580026388,0.105103999,0.363778681,1.638913274,0.336948037,0.507158101,1.630550385,0.126442581,0.415124118,1.669807911,0.26486516
Biceps-Pullup,0.526207507,0.298281312,0.998060107,0.523612559,0.269641876,0.998025298,0.523857117,0.268352807,0.998095751,0.523869038,0.267111659,0.998407781,0.516320765,0.267323703,0.998483598,0.511477888,0.264775127,0.998457134,0.505870163,0.262562692,0.998506725,0.501287699,0.267166317,0.99841249,0.475932539,0.265630871,0.998917401,0.518697858,0.319131523,0.998531222,0.510524333,0.316856384,0.998548567,0.479294389,0.431365013,0.998421788,0.438409954,0.373826832,0.999557137,0.516417205,0.694669902,0.689726949,0.456198364,0.603138685,0.994189382,0.647782445,0.795269907,0.797953665,0.648311436,0.710018039,0.989960432,0.675702155,0.815413058,0.751028657,0.692512751,0.744098127,0.979923189,0.684785903,0.797601283,0.764413774,0.703982115,0.710802674,0.979381979,0.675347626,0.789395452,0.755673289,0.689899683,0.701430619,0.969606876,0.484355688,0.916305184,0.911389351,0.431008399,0.902841926,0.94198668,0.478752702,1.231638789,0.291757584,0.389775217,1.236384749,0.586539686,0.474840879,1.515878201,0.081281133,0.376117855,1.564817548,0.321741581,0.466012388,1.554792404,0.111089192,0.359841287,1.613607764,0.340140015,0.498662531,1.608554363,0.122144245,0.414613008,1.650305152,0.265303761
Biceps-Pullup,0.527130485,0.299014777,0.998024762,0.524202228,0.269845009,0.997963786,0.524231851,0.26851055,0.998048067,0.524059832,0.267224103,0.998350978,0.517530739,0.267584264,0.998432934,0.512883902,0.265015602,0.998420715,0.507605135,0.262787014,0.998467743,0.501290202,0.267228007,0.998350143,0.477875769,0.2657893,0.998923123,0.519101083,0.320076495,0.998486936,0.51169014,0.317976356,0.998532295,0.474990189,0.431176662,0.998409808,0.441076577,0.375559062,0.999569774,0.51571238,0.697905779,0.667490304,0.456018031,0.609706283,0.993630528,0.640733182,0.814947188,0.767974854,0.646096289,0.722241461,0.987908244,0.672956049,0.837079108,0.723740578,0.689097345,0.758680046,0.976930201,0.681179762,0.815895855,0.738967121,0.703204334,0.726201415,0.976525068,0.67211616,0.811653495,0.730917215,0.688690424,0.712337375,0.965284228,0.476653755,0.920686007,0.911111295,0.439738452,0.911384046,0.941150963,0.4702259,1.232054472,0.288228363,0.395615906,1.246439815,0.581283748,0.470168889,1.517290831,0.082043365,0.376523465,1.57003355,0.323347241,0.461315155,1.557106137,0.117557459,0.359948456,1.617141008,0.350472003,0.496798337,1.610078812,0.11952956,0.417771101,1.65795207,0.268904209
Biceps-Pullup,0.528156757,0.300823838,0.997858346,0.525332332,0.272022396,0.997566283,0.525304079,0.270647049,0.997638702,0.525048852,0.269284219,0.998005152,0.518649161,0.269379795,0.998167098,0.513925076,0.266546696,0.998154402,0.508661628,0.264090836,0.998265326,0.501891553,0.267787665,0.99788785,0.479381889,0.265912592,0.998740494,0.519925296,0.321021527,0.998192787,0.512612641,0.318731695,0.998358607,0.468083769,0.429414362,0.998229444,0.442223251,0.372135282,0.999594986,0.51546824,0.697177291,0.625550032,0.459276766,0.608584523,0.992171884,0.628645241,0.823916137,0.719090521,0.638240516,0.792586982,0.983152688,0.641637087,0.863378227,0.678689778,0.674753308,0.839032054,0.970494628,0.660299778,0.855716646,0.694057882,0.694373548,0.813065231,0.969967186,0.652616262,0.839029551,0.68715781,0.680822492,0.798369408,0.956020474,0.464834541,0.912808537,0.904792547,0.439260244,0.901655853,0.940269709,0.501855493,1.130798578,0.269067824,0.460907638,1.200628161,0.562316298,0.500618398,1.379416108,0.076974519,0.431904137,1.464641809,0.307986706,0.491024166,1.416933894,0.114262693,0.407971621,1.497503042,0.341807812,0.533668935,1.451356292,0.112393267,0.488291264,1.549127698,0.260085911
Biceps-Pullup,0.528124154,0.303007215,0.997348726,0.525334299,0.274874181,0.996745467,0.525303423,0.273483962,0.996783674,0.525045812,0.272027612,0.997260094,0.518710852,0.27203697,0.997569084,0.514041841,0.269118458,0.997558296,0.508869827,0.266537607,0.997772098,0.501893044,0.269021839,0.996807039,0.480130017,0.266918808,0.99836868,0.519835114,0.322318047,0.997535288,0.512600183,0.319845229,0.99793148,0.460366011,0.429484338,0.997856617,0.445082963,0.371940255,0.999610126,0.512084782,0.698513091,0.58410567,0.460718691,0.607812524,0.990830064,0.600861311,0.839656115,0.671205699,0.625751853,0.806905687,0.979140997,0.632121384,0.883228242,0.634231448,0.660415769,0.856889427,0.964887321,0.639354467,0.870324075,0.649618804,0.679660082,0.836238623,0.964178205,0.629674613,0.860946298,0.64411813,0.665360868,0.822772205,0.947632253,0.456092685,0.911861956,0.895867646,0.439507663,0.897764981,0.936740518,0.478788197,1.135149002,0.250260383,0.459577173,1.188262939,0.540943146,0.496154875,1.386491537,0.072132044,0.428052098,1.447081685,0.290691465,0.490570933,1.428479671,0.111159354,0.40308246,1.482913971,0.331415266,0.531179368,1.449914098,0.105081096,0.483734369,1.522340298,0.247471213
Biceps-Pullup,0.528384507,0.305173844,0.99739778,0.525679469,0.276767403,0.996782422,0.525575519,0.275320828,0.996812701,0.525228858,0.273760855,0.997271061,0.519244969,0.273926079,0.997615278,0.514639556,0.270957589,0.997608781,0.509559989,0.26826027,0.99782306,0.501894176,0.269679576,0.99682945,0.481218994,0.267576218,0.998410583,0.519874156,0.324126273,0.997573495,0.512756348,0.321683377,0.997989058,0.45652023,0.429548711,0.997725785,0.445938915,0.371995389,0.999632061,0.503276527,0.697572589,0.558288574,0.465692431,0.615005493,0.990572035,0.59313333,0.837977827,0.638916314,0.62594831,0.814992666,0.978071034,0.628816307,0.876802206,0.604294956,0.661626995,0.865905404,0.963470817,0.633191228,0.872539818,0.620407104,0.679868519,0.840411961,0.96284616,0.622591376,0.849976361,0.616005182,0.666677535,0.827316284,0.945387959,0.457962275,0.911715448,0.895631135,0.439066648,0.89781028,0.937797666,0.479107291,1.148310781,0.236987218,0.449799955,1.197174549,0.530391634,0.502791464,1.414794922,0.068693586,0.435883999,1.480154276,0.280703098,0.497819185,1.456885457,0.112214051,0.415568441,1.521623254,0.330300897,0.538210273,1.455895305,0.099183835,0.487261534,1.539973855,0.239474118
Biceps-Pullup,0.529099047,0.305073202,0.997519016,0.52598083,0.276550591,0.996869624,0.525756359,0.275119603,0.996894896,0.525308132,0.273571044,0.997321427,0.519746482,0.273724288,0.997706592,0.51510489,0.270770341,0.997713685,0.510005355,0.268089086,0.997923911,0.501618266,0.269602686,0.996896088,0.48136121,0.267504215,0.998484075,0.520259142,0.324100852,0.997657359,0.513389647,0.321669459,0.998098254,0.456086487,0.430229127,0.99751848,0.44633016,0.373597294,0.999658823,0.497719198,0.696587026,0.531623006,0.468578637,0.619609237,0.990615785,0.57601434,0.841631532,0.600810468,0.617904723,0.830902219,0.97770232,0.608997703,0.896065593,0.568973899,0.653264523,0.889640391,0.963050604,0.622557044,0.883696616,0.584980488,0.670312881,0.870209157,0.962481141,0.604528308,0.872339189,0.581645191,0.65848577,0.853889287,0.944642961,0.459307998,0.915260375,0.895265639,0.438928545,0.900160611,0.939610362,0.493696988,1.177428961,0.236763909,0.468420893,1.223130941,0.549538314,0.507663667,1.466877699,0.06994348,0.441097736,1.531656146,0.292761892,0.499552339,1.511824727,0.118800439,0.416814893,1.576283932,0.342879504,0.545630336,1.55293107,0.098745868,0.495720863,1.623073697,0.248929754
Biceps-Pullup,0.529490173,0.30569464,0.997609973,0.526511073,0.276935577,0.996959984,0.526183128,0.275458455,0.996976852,0.525626004,0.273868591,0.997371376,0.520650744,0.274175674,0.997794449,0.516147077,0.271219581,0.997809589,0.51122719,0.268526763,0.998013616,0.501671851,0.269732952,0.996982634,0.48254329,0.267661244,0.998557508,0.520380914,0.324657768,0.997742772,0.513819933,0.322245389,0.998198509,0.449133486,0.43037948,0.997359037,0.447318166,0.374628365,0.999683321,0.486175448,0.695917964,0.50301218,0.469515026,0.624510825,0.990970373,0.580361187,0.840894103,0.564447522,0.611569762,0.834578097,0.978329241,0.60546279,0.884340525,0.536547601,0.646150351,0.894877613,0.964106083,0.605543613,0.883074939,0.552004278,0.661258221,0.879486263,0.963557959,0.594837606,0.875233054,0.550044417,0.648931265,0.861863077,0.945878804,0.439009011,0.915118217,0.896009445,0.440092176,0.904472589,0.941357195,0.477748871,1.189573169,0.23083736,0.458410263,1.232825875,0.560837448,0.497084379,1.483772755,0.06881927,0.436702013,1.551313758,0.299886316,0.487586915,1.529369831,0.124185666,0.412634939,1.599049211,0.357393086,0.539358795,1.574118018,0.095819071,0.492548406,1.639493704,0.251393586
